"BETA","Q10_RH","NPP_FLUX0","AERO_SCALE","DIFFUSIVITY","ECS"
0.416826131914623,1.84026863148118,64.0095096549596,1.17280723378702,2.42887952099323,2.72773282082916
0.38407860004976,2.30202521890254,69.4067586294361,1.03670883797423,2.31759488207156,2.22356520316087
0.634475108716773,3.11944103977567,52.4531670793203,0.887259572745469,2.4675349115109,2.80274233095063
0.714848190167275,2.04274743096654,36.5805564364065,0.785442173024155,2.26098851037656,3.00120800709042
0.463322659124218,1.60577680345571,67.36517914425,0.951677827698794,2.2478130416737,2.78850838827499
0.487774411813114,1.47618717960537,75.8302562493074,0.831272798609042,2.41080448616332,2.95073134071793
0.517764982804503,1.88895677088972,52.2472740668739,1.43398923501321,2.42955841306282,3.41145624652462
0.54881930345015,1.54340224103613,61.7683362801443,0.990554063733326,2.44496770908732,2.47803766998121
0.541916095799701,3.45924499971708,42.6603837127738,1.42974043610342,2.0238748093651,2.37414805804428
0.52749074491326,1.20543307605946,68.0859917052263,0.934415264117707,2.50361011929441,2.86479345578111
0.481456476415333,1.31749049149866,52.8823006605752,1.46502156443552,2.48867660336994,2.15323805737499
0.363890092008519,0.437822550642275,63.7805017505207,1.28002557312786,2.63536234087371,3.3271774271139
0.491766627312618,1.25013352343773,63.0532269513994,1.57360578936003,2.42754249310286,3.10507432011173
0.47873497421222,2.1450965935661,64.8907249643126,1.18170219689845,1.96621342221894,3.13561768378373
0.80018910003448,1.45626810356844,46.0484700317401,1.02672688743417,2.11656750535474,4.17338901476513
0.430336086511596,3.18515663057893,53.9252682659529,1.18388483399107,2.24738515940961,3.10950742596643
0.487174111857418,1.60595549522273,72.7987795677587,1.4835590490042,2.45656957706672,3.63651562041457
0.46863283935505,4.18701432286465,63.2479515384119,0.968594779180301,2.43041256194008,5.08790521769272
0.407525204964001,0.532574684585975,61.6514919488851,1.47611118096954,2.40336024552217,3.37014789730365
0.480712264644653,3.20387475198809,53.599605835938,0.870749193424995,2.53417475987321,1.85793938931067
0.530006288406535,0.71564405761444,54.5610972412612,1.18735607301441,2.24819562834821,2.20573550575314
0.673985574297619,1.04455138069445,45.7964938015217,1.27797856198299,2.50647614537694,2.76387664480506
0.420288623159418,1.26772718656337,65.8577421826791,1.0629739443177,2.28739035338735,3.3627836302238
0.518268043974982,3.35982214776286,52.3715652183037,0.981458314851144,2.16232203437724,2.59438034031012
0.65014984009197,1.96997368827957,47.9232122460244,1.09165032600211,2.5015091553978,2.11585735649756
0.521389270176291,1.28341468620902,49.5204788427815,0.944016816554765,2.3360795030047,2.43669714298696
0.441232098209357,0.955574635049894,81.7254972134549,1.54152204441704,2.66853257623474,3.21670117173929
0.485531599511526,2.14754470661198,65.7718569991367,0.950081945718217,2.33760641761504,3.61727991049231
0.488613115094208,0.854898320363191,60.1435444760731,0.785942739436328,2.38358460115485,3.18319145058778
0.481900715834602,6.30238044594819,67.1339459350514,0.655244142922849,2.52163210107794,3.49660328358491
0.59968625765521,1.27518239570265,39.0271606102129,0.620624150290513,2.40517220529088,2.39146092322543
0.646716954923568,0.862120850667798,55.8536578495613,1.14880750521286,2.62416223147024,3.72088050121756
0.483215467532775,1.72008149773808,52.2101036453568,0.353909649037226,2.3454437682688,2.03878867034347
0.406174767201379,1.03287561279367,74.6409881789456,0.770223306914866,2.27775532530096,4.1923994102016
0.658767524558459,1.64071369430602,48.0499097507143,1.13429738775257,2.40677514254345,3.24767040195923
0.422821761584932,0.850081406774443,52.865186681988,0.979970507912519,2.54569341106142,3.7566920494197
0.546320688246738,0.777186474031135,46.4965081386564,1.21322347987726,2.47480502894956,2.63913882106202
0.493726158437205,1.00783354049268,57.9136187411327,1.09565604580315,2.50099467288163,2.64066707099888
0.589001354798734,2.7904907904085,53.6529499080713,1.42391418886764,2.20897506449707,3.25105252357351
0.430730748889051,1.40366362948554,56.4676187459464,1.08861408900914,2.53606294234179,3.08457768557424
0.538489805867849,1.61589747105274,43.2489110121974,1.13089278538859,2.27592606473599,3.39966937788827
0.619556558226455,2.01876892583496,51.8844875065727,0.405161038999095,2.41034194226745,3.96785013145024
0.507022186105373,1.55656157271581,46.5818991607033,1.12436051418548,2.30059454044301,2.59910711899946
0.616477797851858,1.67991813180584,54.9034244602669,0.945042587339998,2.42651316542024,2.29181129566243
0.385099286986083,1.66624182549457,61.4855242093661,1.06001181327365,2.33317870838609,2.51652074531425
0.578319386381477,1.63507909526324,42.4576991326521,0.841086842239267,2.41203445840399,3.60294144950202
0.545145589286242,1.09618055515738,50.0730043719599,1.02903493355254,2.3534911563087,2.8174051335725
0.47158910296502,1.00254197509117,60.8922803622209,1.30095781928312,2.52201951823774,2.88188456178834
0.559465433971952,0.746581022892513,55.1859512143152,1.11059795430487,2.24091432430148,2.82875979370113
0.502074062665743,3.02536143580304,58.8828593969848,0.781285996750287,2.24672056601132,3.21469950582316
0.495491202202711,2.43232301304941,61.0603665201699,1.3923281759387,2.32169305836871,3.26694515456193
0.555261170336446,1.75973696394642,58.9990681436608,1.04431933265209,2.27673424680176,2.44337071648212
0.400599753451545,2.22465300550011,63.1317113617679,0.820485551998557,2.4042978721806,2.17219162494128
0.434082955561964,1.74832575795551,56.7681834396301,1.12291712205759,2.28627222448991,1.99172128886175
0.63857748536799,3.18535851077126,45.6665754738518,0.934440023211306,2.42815347715376,3.63142988627345
0.542882142860238,3.64567598957088,61.968645862541,1.12264022272379,2.51893933933283,4.11655738008258
0.329907076226849,1.69663570457435,73.4959113287058,1.19952655491901,2.14570148355791,2.21398665364326
0.563377719743357,2.95622573479541,53.4341866698194,0.880705959491895,2.46405997984795,2.73364151335706
0.73595392422993,1.73802485335496,49.0707551447717,0.909497203306497,2.36632902816708,2.94450279957398
0.414914443437289,1.14562382366992,60.6731887510485,0.980319478489718,2.44694296429094,2.71089025276602
0.424594421792281,4.25978901846393,62.8105362405335,1.29127902103788,2.47469156835835,2.38258796757947
0.465425627685751,1.74990919870741,62.7235415412905,1.07190811480335,2.23791369209081,3.14035261451458
0.51146220323235,2.96870544946331,72.230954035865,1.05082898128057,2.26639449747985,2.4612274811347
0.409877794926002,1.22429166165064,73.9086238143846,1.01626426868122,2.51467315060479,3.8973297353957
0.733697216698315,0.435012645831781,44.6674958425553,0.668612173277411,2.46758790556754,2.76234642003406
0.521589189949442,1.3494081195728,59.5241306944983,0.707310268336066,2.25018730953979,3.14926318820479
0.57956196416046,0.803465590987009,45.6685487237904,0.935096946307224,2.36661313812851,2.62386814477494
0.512598176557301,1.26084803959865,40.4206861478676,1.04276427020053,2.40266977300123,2.44200746456195
0.506563472269408,1.66921459963595,35.8584599945126,0.494844863847887,2.5363420627216,2.55397189434711
0.464149657417823,1.28260737222412,50.3277365250244,1.06825977066125,2.46289368458014,3.75600899547571
0.655023660407872,2.37110710143504,53.8971424840459,0.948994869656739,2.42960523610795,2.44272287454306
0.50282362848886,1.7644711986125,43.6099085843742,1.73012240200423,2.41969768628738,3.65549669199492
0.62479519958752,3.30405699822713,55.5846437817178,1.05270523216699,2.59950392153881,3.52598188521762
0.48338839036245,0.732544790931115,44.1283928845382,1.15537038216088,2.36358316842306,2.94454026729071
0.503064860484682,0.961736064152654,45.5643425068204,0.698476596424459,2.1481979268359,3.70207710966661
0.490903459186914,1.51265661305355,62.1052449347454,1.26428028798572,2.27816083885348,2.81529742565172
0.554422585110345,2.17652536950164,77.970829313152,1.24032653286831,2.38039092455189,2.83235880783163
0.435762829213608,2.08668162070392,60.2870515265614,0.907907886464159,2.49601669055544,3.33996887534127
0.631687282979954,1.22878180462819,61.5647070195425,1.05765567258753,2.29268876923637,4.32502193428928
0.527328253586174,1.13877522808425,44.4155279716309,1.08937012493067,2.42762320639306,3.7622786211567
0.432861477084814,4.16521068386901,35.3194939665888,0.970620012575859,2.30126560959777,3.64638907370482
0.420384375844114,0.367472173600025,54.7340511125986,0.875889567653511,2.37563593864294,3.33100435286215
0.410150414344222,2.74647162302016,53.7082919472352,0.713975261350774,2.25906556643734,1.83802792920422
0.549001899855975,1.40385788822368,66.9823797755454,0.695756455258486,2.33257913166389,3.72649220745753
0.659770589960467,0.819360660572978,49.8893597939315,0.934248979242053,2.38622668706295,4.57795913426016
0.426612627703525,2.15906886285513,62.2637748284656,1.2438757051724,2.39635235034013,3.59571128864441
0.456155924578694,2.43386396851001,61.9316829997617,1.50292313568135,2.28912042993197,2.76942104160775
0.428240388017389,1.29662877536911,28.177998050387,0.832863865780747,2.2006905878214,2.91198219040218
0.491671604011372,2.16851937611149,70.2246932603296,0.628612268164437,2.51127519042853,2.86939193719216
0.626954501397012,1.49696904580113,73.5703123878667,0.972910941428523,2.50600443258272,2.80186983367388
0.56838466650271,1.34749063691051,58.4023214984585,1.16338536606229,2.30388233267953,1.96068936994122
0.344844433693254,1.39718991545633,73.4162341268063,0.972443033692469,2.41543112581876,2.84244463648274
0.636477321433828,3.02129619700358,87.2623966315518,1.4791059278974,2.60384901546004,3.18790768577634
0.61131950374116,2.73722528954242,67.0241421309956,0.608793025577657,2.6262053764507,2.64484221650916
0.26000701914363,1.36793101658408,65.3541383789275,0.966040462412534,2.42029019627705,3.07044927242286
0.587375169748358,0.933557137182361,65.8428966710412,1.15175448620658,2.4451251843375,2.88173606155897
0.545741254017588,0.951087412421148,72.9949169608265,0.905516451649716,2.41728099962143,2.45269455517158
0.573156537286877,1.29776926259919,49.7336120315971,1.01684642232167,2.47835927651577,3.17508951994429
0.660997822575155,0.767513749416412,76.3534547205022,0.825040684813062,2.45327945256713,3.84940919650064
0.577039339987394,3.84799304505027,64.0668479132125,1.15748309192186,2.39581380099525,2.96505333635556
0.668157545638553,0.426582707279348,64.9506560257596,1.07633718894004,2.29326344519153,2.00797554070294
0.650445893700982,0.885788213311992,47.9932630896245,0.850929854397485,2.34524682003509,2.80350173533413
0.612407396368188,1.31860456905116,56.6043615757662,0.935426106510164,2.32725590468166,2.50986781279975
0.593551381728953,2.23191475889783,37.309282640981,1.04005975910474,2.20710278490533,3.24143304780283
0.564801230366131,1.45213455915795,78.016266128793,1.2359989356851,2.37086461936159,2.35981398224616
0.557369527243041,1.62126075347471,27.655043843232,0.582365342155952,2.22637151819571,4.08345739460999
0.461240315875659,2.56977438639779,73.9286995032578,1.01067950067679,2.49034694706009,2.2205216136728
0.574604105296187,5.181478776077,63.3239194812784,1.16651075716332,2.29563979062316,3.94156083275064
0.751205548033514,1.41148378303952,58.9046067120764,0.702711242171759,2.27655109247368,5.65884627349494
0.517629402842257,2.6106244908023,57.8482777047745,1.16887833144427,2.4971243208623,3.75168096556805
0.616256338362643,4.17693847381592,36.370130086018,0.738688905663817,2.3426770102761,2.8746266493519
0.367438326078871,0.931734316096634,56.2649059954266,1.4173013851235,2.39937978594505,2.37026725096254
0.529537923217354,0.870189734111032,47.8350294247091,1.46031859542411,2.28344107367078,3.17731364349398
0.606024216766206,2.94799480379352,59.0882800347346,1.23157347483579,2.34423428618914,4.03186774380757
0.603507214161444,2.99888008400788,33.336578449022,1.18614300415754,2.35966796238685,2.98602522706782
0.515352737300113,2.27665556351243,64.0648884336621,0.630108174350992,2.39654567493934,3.10118307213586
0.524211266461872,1.72190811266558,52.4903865126598,0.959040589264677,2.28793602274652,3.04311772968943
0.578236946610453,1.73766591140965,40.9268604716398,1.08505266372105,2.40688180521428,2.78094653867968
0.405360450196796,1.06645905994841,48.0678330004108,0.998711682751058,2.36877652145178,2.01406922155956
0.526651247515439,1.63691537423231,59.9063509958726,0.572164518677494,2.27445751924481,3.52865443570138
0.522903781875,1.30287553731223,55.1688967798,1.16222122501071,2.33681529022727,3.93535116592556
0.426564063906085,0.871443606308509,48.8793875508072,0.940926352216815,2.46529795779418,3.1736008249667
0.466926804602918,0.837800116097999,59.9313068793592,0.845016030586932,2.39627507194156,2.94403625502442
0.451511219049468,3.05369270820331,23.1240843900782,0.499144686920719,2.37600763808454,2.52533756726811
0.54634163194861,2.64010843542213,54.068876328951,1.42604275262579,2.54604921241939,2.99722829566018
0.634587377623667,0.931978808181438,90.4759551452764,1.1571142336037,2.65894198322995,3.6161273592597
0.710938204244287,0.721336584481566,77.7544808618796,0.98379927033151,2.27306781412755,2.47091841666459
0.447467204289006,0.97423365565558,63.0548049248255,1.13077796331541,2.45095247469408,3.32264553609435
0.644547045222799,2.90822737225014,40.8856053137085,1.0331289505455,2.17425053045984,2.73798142459603
0.533157318755324,2.8053724231561,47.0697157592915,1.17056188130459,2.20319710125166,2.67915266941367
0.446479419469328,2.86932820968679,52.1695633768584,1.47649384523408,2.36148688665486,3.42561534932347
0.523123635098349,1.07238196472225,69.8015802021564,0.55668678605889,2.39749389527523,2.17032995338152
0.604677168701247,3.46842721255219,45.3770493171086,1.35463627287018,2.33116646742842,3.62771393102424
0.452791776480654,2.16035665537028,43.0970042779798,0.80058085303568,2.32353587906581,2.25735104027958
0.54527641067479,1.3932989000751,48.5154899131505,1.46512348118678,2.45174246791889,2.86887634861316
0.399332409562464,3.31283531625912,56.9542529913102,0.920686465384949,2.46268194139087,3.05258058432285
0.527857293495838,1.2800548056753,73.2168576948965,1.00337368393276,2.45732532908735,3.45062073909365
0.59071059948785,3.31037276449611,79.1731775510722,0.944602271992068,2.29020555753562,3.00686220593532
0.557545696873959,1.46994319467084,52.3511296717487,1.13892816193965,2.43703320221798,4.87007741743922
0.361751914052174,0.796474276379952,56.9216536036751,0.919402700417614,2.44457223757108,2.34966769786868
0.665336189394267,0.3485445455931,65.0434347419798,1.56920032247231,2.38366565158027,4.31151571553983
0.602417380068337,0.500980848166714,52.9678635008715,1.02202797611461,2.433571881444,3.13515892821199
0.446744717423579,0.620519373358621,54.6534410577706,0.51028867161309,2.4377469549273,2.41772305179958
0.603252848676841,2.57807204943227,53.1058627103283,0.908400967016,2.52618023420311,2.44735305169245
0.442807313000279,1.76323203085457,81.7704619523113,0.587583579552809,2.40077037373069,2.54710906731585
0.484660248877021,1.37136962970254,75.1343313559218,1.30898032064784,2.44401349242657,3.22124659478926
0.648753427862908,0.722078282623796,57.0989633909508,1.38060027473374,2.49365759483723,2.58891575863948
0.612854614496544,0.811651721631795,65.5532798978276,1.3253121587746,2.34096375227187,2.75689723924511
0.372363759525209,2.04186875139859,25.8842003559826,0.783726350493904,2.37248552963432,2.62096283787393
0.42114801380428,1.79828651892427,51.0148834104204,0.795232771166337,2.5383356871934,2.52822836591861
0.496368879099043,1.55734423682515,82.3580097827085,0.783517405524183,2.2549406882721,2.87197860768836
0.719220204160011,1.73999091242078,81.3312443796003,0.828062336909227,2.3185082880316,2.53461696819048
0.488517569929222,1.41550199277398,39.3624439425668,0.946036459013626,2.36585138389479,3.08663848900425
0.564908152810683,1.74597249634769,49.3249576394561,0.670500507729671,2.389490353879,3.19088432445918
0.692844226581541,1.41588285884851,43.641238425548,0.776515443937309,2.42790466478034,3.3285038005777
0.653915070840056,2.16275248249778,71.0851556888404,1.04109706656921,2.43925965905422,2.58673126542236
0.419058124010056,1.86438629925483,55.5911929686637,0.67074834532294,2.32853149058906,2.8634787041329
0.543386931642945,2.15541020123713,45.9320681250576,1.03700210964501,2.31181304552001,4.00984323262588
0.772216335525159,3.40354859860752,62.2717172649646,0.640902224340742,2.4461762785359,2.58309161686597
0.422317109788159,0.869584775014895,60.9448115297842,0.781063967174633,2.26754180401285,2.37198304724722
0.510434318271546,1.90891814828845,78.0159132888889,1.05145079212215,2.24771061665607,3.11504585575308
0.508182520229379,1.51350972657762,44.0885022589894,1.28765835550037,2.30753295367761,2.90363118021316
0.589783272411144,0.606935552893059,75.4989936430426,1.13865470438871,2.43206048242388,3.61911168919755
0.669742941081576,0.874810523307131,53.2964365379537,1.5755246447619,2.41330054315471,3.05045733790404
0.598761976123996,1.76011388435428,49.2021105088233,1.19244821779105,2.36880687999052,3.28020783303483
0.499813007422274,1.74314030945477,37.2461903662163,1.39106380296405,2.32507729777944,2.12961742333755
0.579834868555795,1.47447004147228,42.4127610302428,0.738977536028519,2.25759339044816,3.47912421371929
0.475046308208324,1.51987968973976,55.6740405790877,0.89820381534948,2.22632484739708,3.52344170641414
0.502074349636276,1.61542413544329,58.2050916109153,1.41366592320763,2.2132003373163,2.66787343083005
0.639651344311173,7.58262413607529,52.500477720272,0.905264529188634,2.43675493745807,2.6814112093257
0.574201308817881,1.53475556756223,62.5890959218345,1.23746181310637,2.24839383140481,2.9964358531846
0.554101629402611,0.890209954417409,44.2244525663976,1.24819010538719,2.63323146935916,3.6593813678854
0.443072823612456,1.43577842007482,47.834231384191,0.648058611831541,2.34910111753538,3.2464018848817
0.53554869546651,0.66740388830269,58.1945094265948,1.06875788685239,2.47713793357317,2.77293995050831
0.47216442716391,2.79765125067995,41.201151366493,0.682137642224499,2.16185677955274,4.09544240606764
0.4301261344004,0.812804347024647,60.3890656752998,1.09940839022841,2.29075064254986,3.29746501653575
0.677684227897655,0.946104523340119,81.9379518680808,1.00952544429032,2.50389437242251,2.60601236117672
0.339084721172079,1.5074558630863,73.7980196372388,1.10222320157373,2.36925902899146,2.4802525968319
0.459756052668759,0.54646420982186,60.9976691139837,1.08613379677655,2.36718699081976,2.5446739241951
0.498856978198808,1.65166228148479,69.7515230431938,1.17568219279167,2.15927861760375,3.39780900891753
0.551341855028655,1.61875884528203,84.9794398939131,1.13074955558628,2.18764552326037,3.64837915420578
0.466807706374517,0.995767540142238,71.974452350424,1.01219985015024,2.42881924349458,2.57138571532537
0.682049119383216,0.58063611237643,57.4154368504609,1.66323404141726,2.42114547389677,2.68833721162481
0.618828116863452,1.4382382775775,27.2527722093873,0.969657123191364,2.42469685021363,3.00131028289817
0.375406307598248,0.814973888286829,45.9506079582413,1.10724977133842,2.29712627795805,2.00069985072711
0.322861214907079,1.22201359633364,56.1592969980802,1.05687613443333,2.48009328146385,4.16800892662873
0.411834957334668,0.902704650192735,44.8986777021654,1.00091664266115,2.44438226957505,2.96663607667014
0.674193726501691,0.756353278797876,54.0055973038054,1.02316334459595,2.2095256755823,2.62408177438128
0.665789553887886,0.702116588998013,52.6554004289772,1.12044556433666,2.29528771015699,2.56272281702194
0.672933808040023,1.3277431500837,61.1495705993683,1.03774270951735,2.40253695883833,3.82261576534603
0.471498849136677,3.15400838114988,58.0712965523618,0.305960475994874,2.36166771612408,2.36278416329101
0.500060398333509,3.66718833377196,49.6894979112115,0.776463165323695,2.65087866619701,3.22521133710589
0.502145691670693,1.41667910278683,73.1980300682392,0.686677964802249,2.55324467526096,2.30830291898666
0.584611515832953,1.2829689386992,45.7756538175815,1.14891797688716,2.44585210915503,2.84145388037159
0.399617884635513,0.746808294308272,60.2101324423452,0.929973291685708,2.38627595920766,2.6557497766301
0.504908553495754,0.881952416071479,68.2032116609917,1.14704435119479,2.55246547023346,3.29560942849146
0.547100737371791,1.45706243548947,59.4047870214481,0.641912587743329,2.47892972389635,2.78488970651157
0.540465944083573,0.911410658161635,39.2405107471436,1.51549676589341,2.45389667481655,2.32372561988329
0.498111921326599,2.74559072184743,71.5580936995798,0.898568269503139,2.28129902649471,2.75103564946466
0.826586536983324,1.0493171402667,66.9199270867139,1.1341950960792,2.44618986598127,3.78258843669108
0.450492239544079,2.23938125948725,66.2095953950838,1.01168618192869,2.5219262402647,2.78740643287974
0.739803081013037,1.69831648314553,23.5272288225895,1.11000783643833,2.25103120296757,3.90058681569393
0.526458543508239,1.69289447722482,39.9159174599178,1.08283860847645,2.42511374421686,2.06889081498894
0.660912436085342,8.7611715782735,48.2733085973677,0.880739006262137,2.32691905351835,2.91065754344498
0.605040048664672,1.02771671410019,50.6884354516714,0.570394051907417,2.36800518314943,2.61001194981247
0.316163167238758,1.0688689776522,70.2763327330932,0.920930636399983,2.53653302727875,1.91319890605007
0.459964589113337,2.18802626255099,60.4645295795774,1.13421015088549,2.41221817367904,2.36506365064833
0.544328976404046,2.95515078622372,74.5651252229344,0.961634865875537,2.39125158829317,3.79831284930711
0.490877788087294,1.24329742843666,47.8396247885553,1.03722201849425,2.21544362112045,4.74572121224402
0.480883591438592,1.30120943354914,52.8587546945041,1.51554304679771,2.20719105808424,3.47483822236954
0.501635254754795,2.8313037496839,58.6080029787459,1.00875127614487,2.1540108401942,4.30440089628555
0.569632657793899,1.29288473046342,80.8128345130172,0.560800374586367,2.59818996287136,2.69656927694441
0.38303422260276,2.83384111160131,54.4599593260163,0.893703178564915,2.5024835641534,3.50847367581852
0.606186344689193,1.05013226203656,47.2454236197007,1.24743067812008,2.62244301853516,3.3440880892127
0.505638501812872,0.744100869271863,49.3393007929994,0.757450122260774,2.28981506691109,2.81984388733721
0.512167387658008,4.07302596360815,9.98342857631999,0.51331932439111,2.35636434730379,2.42786098356074
0.518486401379735,1.28750209184741,58.1406518206468,0.840379534218559,2.21413592543081,2.46693427216239
0.522793852789363,1.41699422612329,43.4114889196345,1.24067503069064,2.41861839170104,3.01048038820066
0.46851030992003,1.08270491459982,45.7012603700049,1.09776232592185,2.37077424648705,3.91912461323376
0.619859960553755,1.08992972520921,65.8765486482781,0.61581422786911,2.55445604727228,2.04630869791136
0.411068209647898,1.72143435000069,69.8357991539342,1.2334133502722,2.38510128675864,2.86567029508919
0.632914071931376,2.34244401110253,69.3445703862908,0.945182719580257,2.33585396166752,4.09099856605227
0.543600955241373,1.05750033051938,72.3617714811162,1.54317448362009,2.16326135352391,3.15415244903946
0.510187566994878,1.32859099121703,82.226577383745,1.14428030095887,2.57101475407431,2.12273129912906
0.64149717984954,1.73313909059813,66.2382021439587,0.783279604754509,2.42367696681484,2.63389604337784
0.488705514707291,2.98786983035688,56.6524934098797,1.13937599288559,2.26039003865799,3.42694215732178
0.521206866822295,2.56900426759353,71.3518381881532,1.40071857012174,2.58492001426926,1.90443009716828
0.358019966327855,1.91183498408733,29.0994505912348,0.81873120848909,2.40935463756305,4.03826942150972
0.68332804921623,2.97379096434426,71.146238241013,1.28061258939723,2.35231856639026,3.37936410023307
0.689741324232643,1.03508568220056,55.0005637477844,1.49675750620713,2.4538295029696,3.18024690764676
0.590498592391538,1.37521628717993,81.4397911188809,0.4477139056946,2.30018008211758,2.9391487378362
